filename,num_distractors,size,colourbin,selected_cell,actual_cell,correct,selected_response
image_90.png,2,30,0,"(2, 1)","(1, 2)",False,"Cell (2,1)."
image_91.png,16,30,0,"(2, 1)","(1, 2)",False,"Cell (2,1)."
image_92.png,15,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_93.png,18,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_94.png,16,30,0,"(2, 3)","(2, 2)",False,"Cell (2,3)."
image_95.png,23,30,0,"(1, 2)","(1, 2)",True,"Cell (1,2)."
image_96.png,3,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_97.png,14,30,0,"(1, 2)","(2, 1)",False,"Cell (1,2)."
image_98.png,25,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_99.png,9,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_100.png,20,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_101.png,0,30,0,"(1, 1)","(1, 2)",False,"Cell (1,1)"
image_102.png,14,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_103.png,9,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_104.png,13,30,0,"(2, 1)","(2, 2)",False,"Cell (2,1)."
image_105.png,11,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_106.png,7,30,0,"(2, 2)","(1, 1)",False,"Cell (2,2)."
image_107.png,24,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_108.png,14,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_109.png,13,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_110.png,8,30,0,"(1, 2)","(1, 1)",False,"Cell (1,2)."
image_111.png,21,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_112.png,1,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_113.png,12,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_114.png,20,30,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_115.png,19,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_116.png,1,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_117.png,13,30,0,"(1, 2)","(2, 1)",False,"Cell (1,2)."
image_118.png,8,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_119.png,15,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_120.png,3,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_121.png,14,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1). The sphere in the top left cell is lit from the opposite direction."
image_122.png,8,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_123.png,7,30,0,"(1, 2)","(1, 1)",False,"Cell (1,2)."
image_124.png,23,30,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_125.png,25,30,0,"(2, 2)","(1, 1)",False,"Cell (2,2)."
image_126.png,3,30,0,"(2, 1)","(2, 2)",False,"Cell (2,1)."
image_127.png,17,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_128.png,11,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_129.png,17,30,0,"(1, 2)","(2, 2)",False,"Cell (1,2)."
image_130.png,23,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_131.png,21,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_132.png,17,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_133.png,16,30,0,"(2, 1)","(1, 2)",False,"Cell (2,1)."
image_134.png,8,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_135.png,7,30,0,"(2, 1)","(1, 2)",False,"Cell (2,1)."
image_136.png,13,30,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_137.png,20,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_138.png,22,30,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_139.png,13,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_140.png,19,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_141.png,2,30,0,"(2, 1)","(1, 2)",False,"Cell (2,1)."
image_142.png,17,30,0,"(1, 2)","(2, 1)",False,"Cell (1,2)."
image_143.png,25,30,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_144.png,17,30,0,"(1, 2)","(2, 1)",False,"Cell (1,2)."
image_145.png,24,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_146.png,5,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_147.png,23,30,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_148.png,6,30,0,"(2, 1)","(1, 1)",False,"Cell (2,1)."
image_149.png,17,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_150.png,13,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_151.png,12,30,0,"(2, 1)","(1, 1)",False,"Cell (2,1)."
image_152.png,10,30,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_153.png,21,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_154.png,14,30,0,"(1, 2)","(1, 1)",False,"Cell (1,2)."
image_155.png,16,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_156.png,4,30,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_157.png,17,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_158.png,20,30,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_159.png,8,30,0,"(2, 1)","(1, 1)",False,"Cell (2,1)."
image_160.png,24,30,0,"(2, 1)","(1, 1)",False,"Cell (2,1)."
image_161.png,9,30,0,"(1, 2)","(1, 2)",True,"Cell (1,2)."
image_162.png,7,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_163.png,10,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_164.png,10,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_165.png,15,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_166.png,2,30,0,"(2, 1)","(1, 1)",False,"Cell (2,1)."
image_167.png,16,30,0,"(1, 2)","(1, 1)",False,"Cell (1,2)."
image_168.png,9,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1). The oppositely lit sphere is located in the top left cell of the grid."
image_169.png,22,30,0,"(2, 1)","(1, 1)",False,"Cell (2,1)."
image_170.png,13,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_171.png,10,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_172.png,6,30,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_173.png,14,30,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_174.png,3,30,0,"(2, 1)","(1, 2)",False,"Cell (2,1)."
image_175.png,10,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_176.png,21,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_177.png,5,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_178.png,1,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_179.png,16,30,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_180.png,10,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_181.png,25,30,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_182.png,18,30,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_183.png,11,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_184.png,3,30,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_185.png,2,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_186.png,3,30,0,"(2, 1)","(1, 2)",False,"Cell (2,1)."
image_187.png,23,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_188.png,15,30,0,"(2, 2)","(1, 1)",False,"Cell (2,2)."
image_189.png,23,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_190.png,20,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_191.png,4,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_192.png,16,30,0,"(1, 2)","(1, 1)",False,"Cell (1,2)."
image_193.png,14,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1). The sphere in question is located in the top left cell of the grid, as indicated by its distinct lighting pattern compared to"
image_194.png,4,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_195.png,2,30,0,"(2, 1)","(1, 2)",False,"Cell (2,1)."
image_196.png,20,30,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_197.png,12,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_198.png,10,30,0,"(1, 2)","(1, 1)",False,"Cell (1,2)."
image_199.png,14,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_200.png,11,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_201.png,13,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_202.png,7,30,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_203.png,0,30,0,Unknown,"(2, 1)",False,"I'm sorry, but there is no image presented for me to analyze. Please provide the image, and I'll be happy to assist you in determining"
image_204.png,17,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_205.png,23,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_206.png,10,30,0,"(1, 2)","(2, 1)",False,"Cell (1,2)."
image_207.png,5,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_208.png,11,30,0,"(2, 2)","(1, 1)",False,"Cell (2,2)."
image_209.png,15,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_210.png,1,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_211.png,24,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_212.png,14,30,0,"(1, 2)","(1, 2)",True,"Cell (1,2)."
image_213.png,9,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_214.png,21,30,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_215.png,2,30,0,"(2, 1)","(1, 2)",False,"Cell (2,1)."
image_216.png,9,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_217.png,18,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_218.png,15,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_219.png,21,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_220.png,2,30,0,"(2, 1)","(2, 2)",False,"Cell (2,1)."
image_221.png,19,30,0,"(2, 2)","(1, 1)",False,"Cell (2,2)."
image_222.png,9,30,0,"(1, 2)","(1, 2)",True,"Cell (1,2)."
image_223.png,12,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_224.png,12,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_225.png,4,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_226.png,20,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_227.png,14,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1). The sphere in the top left cell is lit from the opposite direction."
image_228.png,10,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_229.png,7,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_230.png,12,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_231.png,3,30,0,"(2, 1)","(2, 2)",False,"Cell (2,1)."
image_232.png,1,30,0,"(2, 1)","(1, 1)",False,"Cell (2,1)."
image_233.png,6,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_234.png,16,30,0,"(2, 3)","(2, 2)",False,"Cell (2,3)."
image_235.png,19,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_236.png,20,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_237.png,9,30,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_238.png,21,30,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_239.png,5,30,0,"(2, 1)","(2, 2)",False,"Cell (2,1)."
image_240.png,11,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_241.png,11,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_242.png,4,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_243.png,23,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_244.png,19,30,0,"(1, 2)","(1, 2)",True,"Cell (1,2)."
image_245.png,15,30,0,"(2, 1)","(1, 1)",False,"Cell (2,1)."
image_246.png,17,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_247.png,2,30,0,"(1, 2)","(1, 1)",False,"Cell (1,2)."
image_248.png,11,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_249.png,2,30,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_250.png,23,30,0,"(1, 2)","(1, 2)",True,"Cell (1,2)."
image_251.png,8,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_252.png,1,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_253.png,6,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_254.png,7,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_255.png,0,30,0,Unknown,"(1, 1)",False,There is no image provided.
image_256.png,4,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_257.png,10,30,0,"(1, 2)","(2, 2)",False,"Cell (1,2)."
image_258.png,14,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_259.png,1,30,0,"(1, 2)","(1, 2)",True,"Cell (1,2)."
image_260.png,11,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_261.png,22,30,0,"(1, 1)","(1, 2)",False,"Cell (1,1)."
image_262.png,17,30,0,"(1, 2)","(1, 2)",True,"Cell (1,2)."
image_263.png,0,30,0,Unknown,"(2, 1)",False,There is no image to analyze.
image_264.png,6,30,0,"(2, 1)","(1, 2)",False,"Cell (2,1)."
image_265.png,9,30,0,"(2, 1)","(2, 2)",False,"Cell (2,1)."
image_266.png,19,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_267.png,0,30,0,Unknown,"(2, 1)",False,There is no image provided.
image_268.png,10,30,0,"(2, 1)","(1, 1)",False,"Cell (2,1)."
image_269.png,19,30,0,"(1, 2)","(1, 2)",True,"Cell (1,2)."
image_270.png,18,30,0,"(2, 1)","(1, 2)",False,"Cell (2,1)."
image_271.png,18,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_272.png,8,30,0,"(1, 2)","(2, 2)",False,"Cell (1,2)."
image_273.png,0,30,0,Unknown,"(1, 2)",False,I'm unable to respond to this request as no image has been provided.
image_274.png,17,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_275.png,2,30,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_276.png,11,30,0,"(1, 2)","(1, 1)",False,"Cell (1,2)."
image_277.png,7,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_278.png,21,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_279.png,13,30,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_280.png,9,30,0,"(2, 2)","(1, 1)",False,"Cell (2,2)."
image_281.png,9,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_282.png,7,30,0,"(2, 1)","(1, 2)",False,"Cell (2,1)."
image_283.png,0,30,0,Unknown,"(2, 2)",False,"No image was provided, I am unable to answer this question."
image_284.png,19,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_285.png,16,30,0,"(2, 1)","(2, 2)",False,"Cell (2,1)."
image_286.png,15,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_287.png,10,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_288.png,12,30,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_289.png,20,30,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_290.png,11,30,0,"(2, 1)","(1, 2)",False,"Cell (2,1)."
image_291.png,20,30,0,"(2, 1)","(1, 1)",False,"Cell (2,1)."
image_292.png,25,30,0,"(2, 3)","(2, 2)",False,"Cell (2,3)."
image_293.png,14,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_294.png,6,30,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_295.png,16,30,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_296.png,2,30,0,"(2, 1)","(1, 1)",False,"Cell (2,1)."
image_297.png,11,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_298.png,8,30,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_299.png,7,30,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
