filename,num_distractors,size,colourbin,selected_cell,actual_cell,correct,selected_response
image_31.png,34,25,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_32.png,26,25,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_33.png,35,25,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_34.png,14,25,0,"(1, 1)","(2, 2)",False,"Cell (1,1)."
image_35.png,1,25,0,"(2, 1)","(1, 2)",False,"Cell (2,1)."
image_36.png,18,25,0,"(1, 2)","(1, 2)",True,"Cell (1,2)."
image_37.png,37,25,0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_38.png,15,25,0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_39.png,46,25,0,"(1, 1)","(2, 2)",False,"Cell (1,1)."
image_40.png,8,25,0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_41.png,19,25,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_42.png,29,25,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_43.png,48,25,0,"(1, 1)","(2, 2)",False,"Cell (1,1)."
image_44.png,41,25,0,"(1, 1)","(1, 2)",False,"Cell (1,1)."
image_45.png,35,25,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_46.png,44,25,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_47.png,11,25,0,"(1, 1)","(2, 2)",False,"Cell (1,1)."
image_48.png,11,25,0,"(2, 2)","(1, 1)",False,"Cell (2,2)."
image_49.png,11,25,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_50.png,21,25,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_51.png,0,25,0,"(2, 2)","(2, 2)",True,"There is no larger circle in the image. There is only one circle, and it is located in Cell (2,2)."
image_52.png,17,25,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_53.png,37,25,0,"(2, 1)","(1, 2)",False,"Cell (2,1)."
image_54.png,34,25,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_55.png,12,25,0,"(1, 1)","(2, 2)",False,"Cell (1,1)."
image_56.png,33,25,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_57.png,11,25,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_58.png,29,25,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_59.png,37,25,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_60.png,45,25,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_61.png,47,25,0,"(1, 1)","(1, 2)",False,"Cell (1,1)"
image_62.png,45,25,0,"(1, 1)","(1, 2)",False,"Cell (1,1)."
image_63.png,9,25,0,"(1, 2)","(2, 2)",False,"Cell (1,2)"
image_64.png,37,25,0,"(1, 1)","(2, 2)",False,"Cell (1,1)."
image_65.png,35,25,0,"(1, 1)","(1, 2)",False,"Cell (1,1)."
image_66.png,30,25,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_67.png,1,25,0,"(1, 1)","(2, 2)",False,"Cell (1,1)."
image_68.png,10,25,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_69.png,41,25,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_70.png,14,25,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_71.png,4,25,0,"(1, 1)","(2, 2)",False,"Cell (1,1)."
image_72.png,26,25,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_73.png,45,25,0,"(2, 1)","(2, 2)",False,"Cell (2,1)."
image_74.png,36,25,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_75.png,26,25,0,"(2, 1)","(1, 1)",False,"Cell (2,1)."
image_76.png,0,25,0,"(2, 1)","(2, 2)",False,"There is no larger circle in the image. The image only contains a single small red circle. 

Cell (2,1)"
image_77.png,37,25,0,"(1, 2)","(2, 2)",False,"Cell (1,2)."
image_78.png,47,25,0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_79.png,37,25,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_80.png,50,25,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_81.png,42,25,0,"(1, 1)","(1, 2)",False,"Cell (1,1)"
image_82.png,3,25,0,"(2, 1)","(1, 2)",False,"Cell (2,1)."
image_83.png,5,25,0,"(2, 1)","(1, 2)",False,"Cell (2,1)."
image_84.png,15,25,0,"(1, 2)","(1, 2)",True,"Cell (1,2)."
image_85.png,17,25,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_86.png,41,25,0,"(1, 1)","(2, 1)",False,"Cell (1,1)"
image_87.png,15,25,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_88.png,6,25,0,"(1, 2)","(1, 2)",True,"Cell (1,2)."
image_89.png,41,25,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_90.png,36,25,0,"(1, 1)","(2, 2)",False,"Cell (1,1)."
image_91.png,6,25,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_92.png,22,25,0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_93.png,16,25,0,"(1, 1)","(1, 2)",False,"Cell (1,1)"
image_94.png,32,25,0,"(1, 1)","(1, 2)",False,"Cell (1,1)."
image_95.png,45,25,0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_96.png,35,25,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_97.png,16,25,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_98.png,4,25,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_99.png,49,25,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_100.png,45,25,0,"(1, 1)","(1, 1)",True,"Cell (1,1)"
image_101.png,18,25,0,"(1, 1)","(2, 1)",False,"Cell (1,1)"
image_102.png,25,25,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_103.png,47,25,0,"(2, 1)","(1, 2)",False,"Cell (2,1)."
image_104.png,35,25,0,"(1, 1)","(1, 2)",False,"Cell (1,1)"
image_105.png,22,25,0,"(1, 1)","(1, 1)",True,"Cell (1,1)"
image_106.png,17,25,0,"(1, 1)","(1, 2)",False,"Cell (1,1)."
image_107.png,22,25,0,"(1, 2)","(1, 2)",True,"Cell (1,2)."
image_108.png,41,25,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_109.png,27,25,0,"(2, 1)","(2, 2)",False,"Cell (2,1)."
image_110.png,9,25,0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_111.png,5,25,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_112.png,24,25,0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_113.png,27,25,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_114.png,18,25,0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_115.png,41,25,0,"(1, 1)","(2, 2)",False,"Cell (1,1)."
image_116.png,41,25,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_117.png,24,25,0,"(1, 1)","(2, 1)",False,"Cell (1,1)"
image_118.png,47,25,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_119.png,48,25,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_120.png,2,25,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_121.png,13,25,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_122.png,15,25,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_123.png,19,25,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_124.png,41,25,0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_125.png,3,25,0,"(2, 1)","(1, 2)",False,"Cell (2,1)."
image_126.png,50,25,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_127.png,45,25,0,"(1, 2)","(1, 2)",True,"Cell (1,2)"
image_128.png,36,25,0,"(1, 1)","(2, 2)",False,"Cell (1,1)."
image_129.png,42,25,0,"(1, 1)","(1, 2)",False,"Cell (1,1)."
image_130.png,11,25,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_131.png,15,25,0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_132.png,27,25,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_133.png,31,25,0,"(1, 1)","(1, 2)",False,"Cell (1,1)."
image_134.png,48,25,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_135.png,42,25,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_136.png,45,25,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_137.png,36,25,0,"(1, 2)","(2, 2)",False,"Cell (1,2)."
image_138.png,5,25,0,"(1, 2)","(2, 2)",False,"Cell (1,2)."
image_139.png,36,25,0,"(1, 1)","(2, 2)",False,"Cell (1,1)."
image_140.png,41,25,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_141.png,28,25,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_142.png,27,25,0,"(2, 1)","(1, 1)",False,"Cell (2,1)."
image_143.png,29,25,0,"(1, 1)","(2, 2)",False,"Cell (1,1)."
image_144.png,15,25,0,"(2, 1)","(1, 2)",False,"Cell (2,1)."
image_145.png,16,25,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_146.png,16,25,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_147.png,21,25,0,"(1, 1)","(2, 2)",False,"Cell (1,1)."
image_148.png,11,25,0,"(1, 1)","(2, 2)",False,"Cell (1,1)."
image_149.png,24,25,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_150.png,14,25,0,"(1, 2)","(1, 2)",True,"Cell (1,2)."
image_151.png,1,25,0,"(1, 1)","(1, 2)",False,"Cell (1,1)."
image_152.png,27,25,0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_153.png,45,25,0,"(1, 1)","(1, 2)",False,"Cell (1,1)."
image_154.png,4,25,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_155.png,44,25,0,"(1, 1)","(1, 2)",False,"Cell (1,1)"
image_156.png,24,25,0,"(2, 1)","(1, 1)",False,"Cell (2,1)."
image_157.png,37,25,0,"(1, 1)","(2, 2)",False,"Cell (1,1)"
image_158.png,46,25,0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_159.png,31,25,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_160.png,11,25,0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_161.png,4,25,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_162.png,27,25,0,"(1, 2)","(1, 2)",True,"Cell (1,2)."
image_163.png,31,25,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_164.png,0,25,0,Unknown,"(1, 1)",False,There are no circles in the image.
image_165.png,34,25,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_166.png,42,25,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_167.png,29,25,0,"(1, 1)","(2, 2)",False,"Cell (1,1)."
image_168.png,20,25,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_169.png,49,25,0,"(1, 1)","(1, 2)",False,"Cell (1,1)."
image_170.png,23,25,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_171.png,29,25,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_172.png,15,25,0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_173.png,42,25,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_174.png,18,25,0,"(1, 1)","(2, 2)",False,"Cell (1,1)."
image_175.png,4,25,0,"(2, 1)","(2, 2)",False,"Cell (2,1)."
image_176.png,40,25,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_177.png,41,25,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_178.png,8,25,0,"(1, 1)","(2, 2)",False,"Cell (1,1)."
image_179.png,31,25,0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_180.png,28,25,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_181.png,36,25,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_182.png,19,25,0,"(2, 1)","(1, 1)",False,"Cell (2,1)."
image_183.png,12,25,0,"(1, 1)","(2, 1)",False,"Cell (1,1)"
image_184.png,27,25,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_185.png,14,25,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_186.png,18,25,0,"(1, 2)","(2, 2)",False,"Cell (1,2)."
image_187.png,19,25,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_188.png,7,25,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_189.png,7,25,0,"(1, 1)","(1, 2)",False,"Cell (1,1)."
image_190.png,18,25,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_191.png,20,25,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_192.png,40,25,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_193.png,9,25,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_194.png,7,25,0,"(1, 1)","(2, 2)",False,"Cell (1,1)."
image_195.png,25,25,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_196.png,1,25,0,Unknown,"(2, 2)",False,There is no larger circle in the image.
image_197.png,2,25,0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_198.png,24,25,0,"(1, 1)","(2, 1)",False,"Cell (1,1)"
image_199.png,43,25,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_200.png,11,25,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_201.png,18,25,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_202.png,1,25,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_203.png,48,25,0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_204.png,36,25,0,"(1, 1)","(2, 2)",False,"Cell (1,1)."
image_205.png,48,25,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_206.png,45,25,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_207.png,13,25,0,"(1, 1)","(2, 2)",False,"Cell (1,1)."
image_208.png,47,25,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_209.png,0,25,0,"(2, 1)","(2, 2)",False,"There is no larger circle in the image. The image only contains a single small circle. 

Cell (2,1)"
image_210.png,16,25,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_211.png,36,25,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_212.png,24,25,0,"(2, 1)","(2, 2)",False,"Cell (2,1)."
image_213.png,6,25,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_214.png,34,25,0,"(1, 1)","(1, 2)",False,"Cell (1,1)."
image_215.png,38,25,0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_216.png,3,25,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_217.png,24,25,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_218.png,9,25,0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_219.png,9,25,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_220.png,18,25,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_221.png,5,25,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_222.png,32,25,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_223.png,23,25,0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_224.png,13,25,0,"(1, 1)","(1, 2)",False,"Cell (1,1)."
image_225.png,27,25,0,"(2, 1)","(1, 1)",False,"Cell (2,1)."
image_226.png,28,25,0,"(2, 1)","(1, 2)",False,"Cell (2,1)."
image_227.png,38,25,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_228.png,33,25,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_229.png,25,25,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_230.png,18,25,0,"(2, 1)","(1, 2)",False,"Cell (2,1)"
image_231.png,47,25,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_232.png,43,25,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_233.png,32,25,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_234.png,16,25,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_235.png,4,25,0,"(2, 1)","(2, 2)",False,"Cell (2,1)."
image_236.png,31,25,0,"(1, 2)","(2, 2)",False,"Cell (1,2)"
image_237.png,50,25,0,"(1, 2)","(2, 1)",False,"Cell (1,2)"
image_238.png,11,25,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_239.png,33,25,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_240.png,40,25,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_241.png,14,25,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_242.png,15,25,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_243.png,26,25,0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
image_244.png,12,25,0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_245.png,33,25,0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_246.png,42,25,0,"(1, 2)","(1, 2)",True,"Cell (1,2)"
image_247.png,48,25,0,"(1, 1)","(1, 2)",False,"Cell (1,1)"
image_248.png,46,25,0,"(1, 2)","(1, 2)",True,"Cell (1,2)."
image_249.png,9,25,0,"(1, 2)","(2, 1)",False,"Cell (1,2)."
image_250.png,8,25,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_251.png,28,25,0,"(1, 2)","(2, 1)",False,"Cell (1,2)."
image_252.png,43,25,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_253.png,21,25,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_254.png,24,25,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_255.png,2,25,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_256.png,1,25,0,Unknown,"(2, 1)",False,There are no circles in the image.
image_257.png,5,25,0,"(2, 2)","(2, 1)",False,"Cell (2,2)"
image_258.png,20,25,0,"(2, 2)","(2, 2)",True,"Cell (2,2)."
image_259.png,46,25,0,"(1, 1)","(2, 2)",False,"Cell (1,1)."
image_260.png,13,25,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_261.png,20,25,0,"(2, 2)","(1, 1)",False,"Cell (2,2)"
image_262.png,15,25,0,"(2, 1)","(1, 1)",False,"Cell (2,1)."
image_263.png,18,25,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_264.png,49,25,0,"(1, 1)","(2, 2)",False,"Cell (1,1)."
image_265.png,5,25,0,"(1, 1)","(2, 2)",False,"Cell (1,1)."
image_266.png,3,25,0,"(1, 2)","(2, 1)",False,"Cell (1,2)."
image_267.png,50,25,0,"(1, 1)","(1, 2)",False,"Cell (1,1)."
image_268.png,2,25,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_269.png,6,25,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_270.png,7,25,0,"(2, 1)","(1, 2)",False,"Cell (2,1)."
image_271.png,36,25,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_272.png,44,25,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_273.png,0,25,0,"(1, 1)","(1, 1)",True,"There is no larger circle in the image. The image only contains one circle, and it is located in Cell (1,1)."
image_274.png,25,25,0,"(1, 1)","(2, 2)",False,"Cell (1,1)"
image_275.png,49,25,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_276.png,34,25,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_277.png,40,25,0,"(1, 2)","(1, 2)",True,"Cell (1,2)."
image_278.png,1,25,0,Unknown,"(2, 2)",False,There are no larger circles in the image. The image contains two identical green circles.
image_279.png,28,25,0,"(1, 1)","(1, 1)",True,"Cell (1,1)"
image_280.png,35,25,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_281.png,7,25,0,"(1, 1)","(1, 2)",False,"Cell (1,1)."
image_282.png,21,25,0,"(1, 1)","(1, 1)",True,"Cell (1,1)."
image_283.png,25,25,0,"(1, 1)","(2, 2)",False,"Cell (1,1)."
image_284.png,18,25,0,"(2, 1)","(2, 2)",False,"Cell (2,1)."
image_285.png,10,25,0,"(1, 1)","(1, 2)",False,"Cell (1,1)"
image_286.png,18,25,0,"(1, 2)","(1, 2)",True,"Cell (1,2)."
image_287.png,17,25,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_288.png,1,25,0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_289.png,8,25,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_290.png,11,25,0,"(2, 2)","(2, 1)",False,"Cell (2,2)."
image_291.png,28,25,0,"(2, 2)","(2, 2)",True,"Cell (2,2)"
image_292.png,42,25,0,"(1, 1)","(1, 2)",False,"Cell (1,1)."
image_293.png,38,25,0,"(1, 1)","(1, 2)",False,"Cell (1,1)."
image_294.png,5,25,0,"(1, 1)","(2, 1)",False,"Cell (1,1)."
image_295.png,23,25,0,"(1, 1)","(2, 2)",False,"Cell (1,1)."
image_296.png,22,25,0,"(2, 1)","(2, 1)",True,"Cell (2,1)."
image_297.png,43,25,0,"(2, 2)","(1, 2)",False,"Cell (2,2)."
image_298.png,17,25,0,"(1, 1)","(2, 2)",False,"Cell (1,1)."
image_299.png,30,25,0,"(2, 2)","(1, 2)",False,"Cell (2,2)"
